open_time,open,high,low,close,volume
2026-06-08 04:50:00,62846.01,62900.64,62760.85,62793.99,34.76871
2026-06-08 04:55:00,62794.0,62828.0,62684.6,62684.61,57.95682
2026-06-08 05:00:00,62684.61,62825.27,62684.61,62752.0,52.16606
2026-06-08 05:05:00,62752.01,62752.01,62564.0,62684.0,59.93473
2026-06-08 05:10:00,62684.0,62736.0,62550.0,62575.46,41.48625
2026-06-08 05:15:00,62575.47,62670.4,62500.0,62653.99,59.71785
2026-06-08 05:20:00,62654.0,62676.63,62607.14,62620.02,76.6748
2026-06-08 05:25:00,62620.02,62748.84,62570.0,62722.0,54.98211
2026-06-08 05:30:00,62721.99,62735.07,62604.0,62620.0,30.03409
2026-06-08 05:35:00,62620.0,62620.0,62454.29,62523.56,62.14456
2026-06-08 05:40:00,62523.56,62542.23,62408.0,62478.63,49.56468
2026-06-08 05:45:00,62478.01,62580.0,62458.0,62529.93,72.38295
2026-06-08 05:50:00,62529.93,62735.05,62520.0,62735.01,68.84417
2026-06-08 05:55:00,62735.01,62782.55,62696.0,62764.0,46.17498
2026-06-08 06:00:00,62763.99,62962.75,62734.0,62903.99,101.55581
2026-06-08 06:05:00,62904.0,62966.65,62837.39,62966.64,36.09523
2026-06-08 06:10:00,62966.64,62972.94,62906.85,62947.38,41.06466
2026-06-08 06:15:00,62947.37,63144.0,62888.0,63075.3,105.14053
2026-06-08 06:20:00,63075.29,63118.0,62969.4,62969.41,63.26942
2026-06-08 06:25:00,62969.41,63097.86,62969.39,63076.01,57.86554
2026-06-08 06:30:00,63076.0,63099.57,63024.0,63024.0,51.31147
2026-06-08 06:35:00,63024.01,63060.0,62922.37,62952.0,69.35957
2026-06-08 06:40:00,62951.99,63047.59,62938.0,63036.0,38.6801
2026-06-08 06:45:00,63035.99,63046.08,62945.47,62987.44,28.82576
2026-06-08 06:50:00,62987.44,63014.84,62935.05,63009.57,21.29323
2026-06-08 06:55:00,63009.56,63010.54,62954.06,62988.03,15.06919
2026-06-08 07:00:00,62988.58,63024.0,62860.1,62867.98,119.56276
2026-06-08 07:05:00,62867.97,62959.82,62812.0,62936.24,71.91955
2026-06-08 07:10:00,62936.23,63204.27,62926.56,63084.57,54.18781
2026-06-08 07:15:00,63084.57,63158.1,62970.94,63105.99,76.96348
2026-06-08 07:20:00,63106.0,63220.9,63106.0,63198.0,72.69997
2026-06-08 07:25:00,63198.0,63273.01,63150.01,63189.25,197.95313
2026-06-08 07:30:00,63189.26,63269.15,63164.0,63219.99,79.22263
2026-06-08 07:35:00,63220.0,63276.0,63194.0,63275.58,49.72222
2026-06-08 07:40:00,63275.57,63275.57,63082.0,63114.27,32.97798
2026-06-08 07:45:00,63114.26,63350.0,63107.2,63350.0,68.20523
2026-06-08 07:50:00,63350.0,63350.0,63242.0,63250.37,67.24208
2026-06-08 07:55:00,63250.37,63328.14,63242.0,63283.99,86.25096
2026-06-08 08:00:00,63284.0,63284.0,63062.0,63138.01,118.92467
2026-06-08 08:05:00,63138.01,63233.72,63094.01,63233.7,42.47036
2026-06-08 08:10:00,63233.7,63233.7,63122.01,63190.74,21.29884
2026-06-08 08:15:00,63190.74,63220.0,63052.68,63126.03,28.86775
2026-06-08 08:20:00,63126.03,63128.0,62992.01,63060.97,57.00008
2026-06-08 08:25:00,63060.96,63116.0,63038.0,63103.99,43.05432
2026-06-08 08:30:00,63103.99,63196.0,63046.0,63195.99,31.64022
2026-06-08 08:35:00,63196.0,63196.0,63124.0,63148.0,21.14239
2026-06-08 08:40:00,63148.01,63180.92,63098.01,63166.0,35.7878
2026-06-08 08:45:00,63166.0,63184.0,63055.83,63106.01,29.45701
2026-06-08 08:50:00,63106.01,63122.0,63029.05,63094.0,26.55002
2026-06-08 08:55:00,63093.99,63180.03,63060.0,63132.83,34.55711
2026-06-08 09:00:00,63132.84,63284.0,63128.47,63252.0,57.09768
2026-06-08 09:05:00,63252.0,63312.0,63164.01,63164.01,43.40935
2026-06-08 09:10:00,63164.01,63339.51,63136.51,63337.2,52.06596
2026-06-08 09:15:00,63337.19,63577.86,63294.01,63466.0,92.91718
2026-06-08 09:20:00,63466.01,63570.64,63400.65,63401.53,66.9922
2026-06-08 09:25:00,63400.74,63424.0,63380.0,63388.55,62.69318
2026-06-08 09:30:00,63388.55,63405.99,63196.0,63196.01,45.69893
2026-06-08 09:35:00,63196.01,63412.74,63170.0,63296.64,92.29252
2026-06-08 09:40:00,63296.64,63369.61,63206.0,63363.13,23.86296
2026-06-08 09:45:00,63363.14,63472.0,63333.34,63464.01,42.51989
2026-06-08 09:50:00,63464.01,63473.76,63418.0,63429.99,40.04502
2026-06-08 09:55:00,63429.99,63504.81,63420.28,63502.0,87.33739
2026-06-08 10:00:00,63501.99,63568.19,63390.0,63450.54,206.44718
2026-06-08 10:05:00,63450.54,63489.44,63405.0,63407.78,45.46684
2026-06-08 10:10:00,63407.78,63430.42,63366.87,63387.99,40.29787
2026-06-08 10:15:00,63387.98,63387.99,63250.0,63250.0,41.97223
2026-06-08 10:20:00,63250.0,63295.39,63158.09,63197.56,52.18913
2026-06-08 10:25:00,63197.57,63201.72,63109.33,63152.0,50.85073
2026-06-08 10:30:00,63152.0,63426.0,63138.0,63316.32,103.60527
2026-06-08 10:35:00,63316.32,63327.3,63220.0,63242.66,38.68286
2026-06-08 10:40:00,63242.65,63268.0,63186.0,63218.01,32.102
2026-06-08 10:45:00,63218.01,63234.0,63096.88,63146.01,50.14153
2026-06-08 10:50:00,63146.0,63174.0,63108.0,63161.12,165.02605
2026-06-08 10:55:00,63161.11,63172.3,63104.75,63172.3,155.89121
2026-06-08 11:00:00,63172.3,63172.3,63058.0,63095.7,42.3951
2026-06-08 11:05:00,63095.71,63256.0,63088.0,63253.99,115.42116
2026-06-08 11:10:00,63254.0,63454.54,63236.0,63445.99,91.91794
2026-06-08 11:15:00,63446.0,63558.42,63370.7,63557.99,68.33693
2026-06-08 11:20:00,63557.99,63670.0,63490.0,63572.57,92.09815
2026-06-08 11:25:00,63572.57,63655.33,63566.92,63616.37,68.24466
2026-06-08 11:30:00,63616.37,63666.0,63541.94,63596.73,203.45561
2026-06-08 11:35:00,63596.73,63873.08,63590.0,63754.6,297.18188
2026-06-08 11:40:00,63754.61,63770.0,63624.17,63632.9,101.4413
2026-06-08 11:45:00,63632.89,63663.99,63477.32,63499.71,108.11349
2026-06-08 11:50:00,63499.71,63572.91,63450.0,63482.89,151.57218
2026-06-08 11:55:00,63482.9,63520.66,63421.04,63479.61,231.94033
2026-06-08 12:00:00,63479.62,63656.0,62860.0,62866.91,587.46311
2026-06-08 12:05:00,62866.91,63115.29,62785.18,63027.99,297.23002
2026-06-08 12:10:00,63027.99,63100.58,62718.3,62720.81,182.50344
2026-06-08 12:15:00,62720.81,63007.98,62720.8,62893.38,152.32506
2026-06-08 12:20:00,62893.38,62995.99,62843.58,62985.68,119.89286
2026-06-08 12:25:00,62985.68,63104.0,62977.13,63103.99,64.16571
2026-06-08 12:30:00,63103.99,63280.55,63103.99,63216.01,104.61043
2026-06-08 12:35:00,63216.01,63496.43,63209.67,63420.0,191.75941
2026-06-08 12:40:00,63419.36,63666.66,63384.57,63638.73,119.88161
2026-06-08 12:45:00,63638.73,63653.99,63534.13,63575.99,69.76698
2026-06-08 12:50:00,63575.99,63636.0,63526.0,63566.0,128.11403
2026-06-08 12:55:00,63566.01,63933.18,63566.01,63872.0,571.38029
2026-06-08 13:00:00,63872.0,63880.55,63717.94,63731.98,70.71734
2026-06-08 13:05:00,63731.98,63912.17,63722.5,63854.01,91.86677
2026-06-08 13:10:00,63854.0,63943.56,63774.46,63780.65,71.23499
2026-06-08 13:15:00,63780.64,63826.0,63668.7,63749.99,119.91009
2026-06-08 13:20:00,63749.99,63920.0,63713.8,63720.33,169.50747
2026-06-08 13:25:00,63720.34,63741.72,63576.0,63593.01,101.0565
2026-06-08 13:30:00,63593.01,63658.0,63362.1,63475.72,144.10025
2026-06-08 13:35:00,63475.71,63762.67,63448.08,63460.0,149.53761
2026-06-08 13:40:00,63460.0,63616.0,63447.84,63486.0,109.9403
2026-06-08 13:45:00,63486.0,63688.0,63420.01,63570.82,100.85103
2026-06-08 13:50:00,63570.82,63874.0,63532.02,63704.01,95.41739
2026-06-08 13:55:00,63704.01,63812.0,63682.0,63758.0,80.4375
2026-06-08 14:00:00,63758.0,63863.54,63560.68,63638.34,112.9025
2026-06-08 14:05:00,63638.35,63847.44,63580.01,63822.01,78.43068
2026-06-08 14:10:00,63822.0,63910.04,63728.0,63874.0,59.82098
2026-06-08 14:15:00,63874.0,63874.01,63605.63,63793.99,171.8509
2026-06-08 14:20:00,63793.99,63887.45,63728.0,63776.54,148.55064
2026-06-08 14:25:00,63776.55,63869.96,63687.24,63756.37,186.27734
2026-06-08 14:30:00,63756.37,63940.4,63756.37,63910.01,160.43405
2026-06-08 14:35:00,63910.0,63910.0,63786.0,63823.75,147.10062
2026-06-08 14:40:00,63823.75,63922.04,63792.0,63905.73,86.49222
2026-06-08 14:45:00,63905.73,63950.88,63854.29,63854.29,96.46818
2026-06-08 14:50:00,63854.3,63946.67,63828.0,63872.37,267.97066
2026-06-08 14:55:00,63872.37,64077.57,63868.0,63964.08,421.54741
2026-06-08 15:00:00,63964.07,64100.0,63933.62,63935.29,209.04264
2026-06-08 15:05:00,63935.28,64074.82,63884.01,64060.01,136.42972
2026-06-08 15:10:00,64060.01,64198.0,64028.01,64184.0,349.41256
2026-06-08 15:15:00,64183.99,64200.0,63937.53,64188.72,411.57819
2026-06-08 15:20:00,64188.71,64200.0,64051.19,64134.95,196.69059
2026-06-08 15:25:00,64134.94,64142.0,64000.0,64000.01,67.54206
2026-06-08 15:30:00,64000.01,64006.0,63861.22,63864.01,503.48897
2026-06-08 15:35:00,63864.01,63963.48,63814.0,63848.0,84.5127
2026-06-08 15:40:00,63848.0,63894.6,63800.75,63866.0,49.70119
2026-06-08 15:45:00,63865.99,63875.2,63795.61,63818.24,58.96646
2026-06-08 15:50:00,63818.24,64028.0,63812.0,63888.0,78.4207
2026-06-08 15:55:00,63888.0,63888.0,63711.0,63774.48,149.50518
2026-06-08 16:00:00,63774.48,63856.0,63668.51,63854.0,75.46155
2026-06-08 16:05:00,63854.0,63938.0,63796.43,63827.4,82.61156
2026-06-08 16:10:00,63827.39,63894.0,63792.0,63800.01,37.96985
2026-06-08 16:15:00,63800.01,63985.56,63800.0,63941.99,41.04669
2026-06-08 16:20:00,63942.0,64046.86,63914.0,64041.4,66.98905
2026-06-08 16:25:00,64041.39,64041.39,63858.46,63874.01,150.23446
2026-06-08 16:30:00,63874.01,63878.0,63666.0,63666.01,65.86339
2026-06-08 16:35:00,63666.01,63700.0,63583.28,63684.04,91.91319
2026-06-08 16:40:00,63684.03,63761.3,63633.2,63677.99,39.06884
2026-06-08 16:45:00,63678.0,63692.0,63581.11,63606.01,39.61339
2026-06-08 16:50:00,63606.02,63626.0,63533.74,63550.0,72.25776
2026-06-08 16:55:00,63550.0,63551.98,63472.0,63532.01,110.90649
2026-06-08 17:00:00,63532.01,63575.17,63301.77,63467.64,133.06688
2026-06-08 17:05:00,63467.64,63581.77,63449.63,63469.99,75.90794
2026-06-08 17:10:00,63470.0,63478.0,63316.01,63356.05,85.66483
2026-06-08 17:15:00,63356.05,63490.0,63356.05,63448.77,60.36924
2026-06-08 17:20:00,63448.76,63546.0,63448.76,63535.95,28.41069
2026-06-08 17:25:00,63535.94,63646.0,63535.94,63626.0,53.1593
2026-06-08 17:30:00,63625.99,63626.0,63400.0,63441.71,50.44725
2026-06-08 17:35:00,63441.71,63448.0,63344.0,63429.99,31.46944
2026-06-08 17:40:00,63430.0,63430.0,63268.01,63380.55,432.09712
2026-06-08 17:45:00,63380.56,63471.93,63380.17,63470.0,31.20815
2026-06-08 17:50:00,63469.99,63522.65,63469.99,63502.01,23.90234
2026-06-08 17:55:00,63502.0,63550.0,63460.0,63550.0,39.05746
2026-06-08 18:00:00,63549.99,63636.12,63549.99,63588.72,35.59768
2026-06-08 18:05:00,63588.72,63635.99,63520.0,63608.01,54.76716
2026-06-08 18:10:00,63608.01,63629.58,63517.59,63588.65,35.7757
2026-06-08 18:15:00,63588.65,63625.99,63532.47,63566.0,26.30658
2026-06-08 18:20:00,63566.0,63608.0,63534.0,63538.79,27.28897
2026-06-08 18:25:00,63538.79,63657.02,63538.78,63640.03,35.58949
2026-06-08 18:30:00,63640.03,63690.0,63526.62,63528.0,27.91992
2026-06-08 18:35:00,63528.01,63546.0,63452.0,63464.0,35.82268
2026-06-08 18:40:00,63463.99,63538.75,63433.5,63500.01,36.00288
2026-06-08 18:45:00,63500.01,63516.0,63376.0,63379.76,40.29487
2026-06-08 18:50:00,63379.75,63453.08,63339.98,63408.0,32.08351
2026-06-08 18:55:00,63408.0,63516.0,63398.0,63466.83,27.32211
2026-06-08 19:00:00,63466.83,63556.0,63436.0,63522.01,21.24714
2026-06-08 19:05:00,63522.0,63541.07,63428.0,63428.0,22.79587
2026-06-08 19:10:00,63428.01,63506.0,63382.0,63428.0,35.17631
2026-06-08 19:15:00,63428.01,63470.0,63368.0,63463.99,35.45743
2026-06-08 19:20:00,63464.0,63568.0,63448.0,63452.0,26.21092
2026-06-08 19:25:00,63452.0,63553.99,63440.0,63526.0,24.19253
2026-06-08 19:30:00,63526.0,63596.0,63496.0,63545.99,33.63199
2026-06-08 19:35:00,63546.0,63558.0,63470.85,63470.86,18.30742
2026-06-08 19:40:00,63470.85,63528.79,63436.0,63488.0,41.73149
2026-06-08 19:45:00,63488.01,63529.84,63464.0,63518.02,22.26591
2026-06-08 19:50:00,63518.02,63556.45,63401.8,63408.0,44.7879
2026-06-08 19:55:00,63408.01,63444.0,63356.0,63372.01,53.86796
2026-06-08 20:00:00,63372.01,63432.84,63351.99,63370.01,23.54439
2026-06-08 20:05:00,63370.0,63418.0,63334.04,63336.59,17.69706
2026-06-08 20:10:00,63336.59,63376.0,63210.0,63250.0,73.16228
2026-06-08 20:15:00,63250.0,63276.0,63160.5,63234.13,55.39252
2026-06-08 20:20:00,63234.12,63312.0,63196.85,63268.0,156.19067
2026-06-08 20:25:00,63267.99,63285.09,63160.31,63170.9,143.91916
2026-06-08 20:30:00,63170.89,63270.0,63166.98,63255.99,138.65345
2026-06-08 20:35:00,63255.99,63352.0,63247.99,63352.0,61.85924
2026-06-08 20:40:00,63352.0,63411.98,63348.0,63388.0,46.07957
2026-06-08 20:45:00,63388.0,63421.37,63368.11,63419.99,25.38485
2026-06-08 20:50:00,63419.99,63428.0,63394.0,63417.98,13.38695
2026-06-08 20:55:00,63417.98,63485.49,63414.0,63485.49,38.68595
2026-06-08 21:00:00,63485.49,63635.32,63483.41,63610.02,39.76662
2026-06-08 21:05:00,63610.02,63792.92,63581.22,63782.0,73.20558
2026-06-08 21:10:00,63782.0,63782.0,63710.0,63730.84,17.31443
2026-06-08 21:15:00,63730.83,63750.01,63622.0,63655.99,31.17264
2026-06-08 21:20:00,63656.0,63738.0,63652.0,63706.0,26.03868
2026-06-08 21:25:00,63705.99,63770.0,63695.98,63714.75,21.2843
2026-06-08 21:30:00,63714.76,63722.5,63633.46,63680.02,27.93445
2026-06-08 21:35:00,63680.02,63785.22,63680.01,63743.08,24.00585
2026-06-08 21:40:00,63743.08,63850.0,63730.05,63837.99,29.86442
2026-06-08 21:45:00,63838.0,63838.0,63754.0,63781.99,19.00671
2026-06-08 21:50:00,63782.0,63788.46,63730.06,63748.0,52.49623
2026-06-08 21:55:00,63748.0,63799.84,63728.96,63728.96,51.10548
2026-06-08 22:00:00,63728.96,63728.96,63518.0,63553.69,74.58239
2026-06-08 22:05:00,63553.69,63581.12,63446.0,63446.0,46.48983
2026-06-08 22:10:00,63446.0,63476.04,63294.0,63294.01,95.04847
2026-06-08 22:15:00,63294.01,63336.35,63210.0,63261.99,56.12894
2026-06-08 22:20:00,63261.99,63449.33,63261.99,63346.03,56.76499
2026-06-08 22:25:00,63346.04,63372.0,63290.46,63364.83,29.05774
2026-06-08 22:30:00,63364.83,63387.48,63246.0,63306.0,79.00167
2026-06-08 22:35:00,63305.99,63372.0,63300.0,63320.0,32.97958
2026-06-08 22:40:00,63320.0,63332.0,63277.98,63306.01,14.93383
2026-06-08 22:45:00,63306.01,63335.92,63236.22,63335.91,50.86737
2026-06-08 22:50:00,63335.91,63341.84,63314.0,63330.76,13.80866
2026-06-08 22:55:00,63330.76,63456.0,63330.75,63440.01,21.38556
2026-06-08 23:00:00,63440.0,63514.0,63406.0,63430.0,20.41665
2026-06-08 23:05:00,63430.01,63581.12,63408.0,63560.0,22.18941
2026-06-08 23:10:00,63560.01,63587.81,63473.1,63587.81,16.71236
2026-06-08 23:15:00,63587.81,63594.0,63088.0,63146.0,79.91911
2026-06-08 23:20:00,63146.0,63223.99,63078.0,63200.0,49.74373
2026-06-08 23:25:00,63199.99,63210.83,63090.3,63152.01,30.15659
2026-06-08 23:30:00,63152.01,63160.64,63013.5,63081.99,41.51229
2026-06-08 23:35:00,63081.99,63196.0,63078.0,63110.79,54.49834
2026-06-08 23:40:00,63110.79,63194.0,63106.0,63134.0,19.35231
2026-06-08 23:45:00,63134.0,63134.0,62978.66,63016.01,145.65151
2026-06-08 23:50:00,63016.01,63080.0,63016.01,63026.01,26.61515
2026-06-08 23:55:00,63026.0,63122.76,63004.5,63085.99,26.34889
2026-06-09 00:00:00,63086.0,63148.38,63022.01,63032.0,35.14454
2026-06-09 00:05:00,63032.0,63129.02,63020.0,63031.48,38.37931
2026-06-09 00:10:00,63031.47,63077.49,63000.0,63004.7,34.53336
2026-06-09 00:15:00,63004.71,63184.0,62988.0,63004.02,76.99713
2026-06-09 00:20:00,63004.01,63058.82,62882.7,62890.0,148.23836
2026-06-09 00:25:00,62890.01,62962.0,62457.0,62728.0,710.4444
2026-06-09 00:30:00,62728.0,62775.3,62561.22,62736.0,216.27726
2026-06-09 00:35:00,62736.0,62739.99,62576.0,62607.87,82.08774
2026-06-09 00:40:00,62607.87,62751.21,62607.87,62714.0,91.13171
2026-06-09 00:45:00,62714.01,62714.01,62423.07,62451.53,165.61526
2026-06-09 00:50:00,62451.53,62570.0,62423.19,62538.02,122.60921
2026-06-09 00:55:00,62538.02,62624.9,62482.0,62562.0,146.97556
2026-06-09 01:00:00,62562.0,62710.0,62554.0,62643.36,98.32957
2026-06-09 01:05:00,62642.5,62720.17,62546.62,62642.0,100.17071
2026-06-09 01:10:00,62642.0,62706.34,62632.0,62666.0,29.56814
2026-06-09 01:15:00,62666.0,62735.07,62622.0,62672.0,70.11959
2026-06-09 01:20:00,62672.0,62865.17,62660.01,62789.91,68.40168
2026-06-09 01:25:00,62789.92,62861.7,62758.0,62778.0,112.58099
2026-06-09 01:30:00,62778.0,62865.2,62762.24,62864.9,104.57996
2026-06-09 01:35:00,62864.89,62879.1,62702.0,62780.0,38.39859
2026-06-09 01:40:00,62780.0,62814.0,62670.21,62710.0,26.21634
2026-06-09 01:45:00,62710.0,62855.28,62710.0,62762.01,21.86468
2026-06-09 01:50:00,62762.01,62798.0,62708.0,62790.0,26.96286
2026-06-09 01:55:00,62789.99,62804.0,62758.01,62764.01,55.03525
2026-06-09 02:00:00,62764.0,62870.07,62763.99,62819.67,60.24941
2026-06-09 02:05:00,62819.66,62830.41,62737.13,62822.15,26.57731
2026-06-09 02:10:00,62822.61,62836.0,62744.62,62744.63,22.79534
2026-06-09 02:15:00,62744.62,62744.63,62589.64,62596.48,42.32167
2026-06-09 02:20:00,62596.48,62746.68,62580.0,62708.0,32.68758
2026-06-09 02:25:00,62708.0,62776.0,62644.45,62775.99,27.27594
2026-06-09 02:30:00,62776.0,62830.0,62746.01,62746.01,24.54433
2026-06-09 02:35:00,62746.01,62746.01,62544.11,62608.0,30.94947
2026-06-09 02:40:00,62608.0,62676.34,62608.0,62654.38,33.23125
2026-06-09 02:45:00,62654.38,62770.0,62654.38,62730.01,18.20714
2026-06-09 02:50:00,62730.0,62797.32,62656.0,62797.32,15.82302
2026-06-09 02:55:00,62797.32,62874.0,62793.46,62868.0,23.13595
2026-06-09 03:00:00,62867.99,62933.89,62814.0,62880.0,175.20919
2026-06-09 03:05:00,62880.0,62900.0,62830.0,62837.99,54.43706
2026-06-09 03:10:00,62838.0,62922.0,62818.15,62914.01,119.95733
2026-06-09 03:15:00,62914.01,62979.94,62886.0,62886.98,64.82969
2026-06-09 03:20:00,62886.99,62918.0,62784.0,62793.99,20.05593
2026-06-09 03:25:00,62794.0,62844.0,62778.0,62808.0,17.75005
2026-06-09 03:30:00,62808.0,62858.0,62702.0,62706.01,25.85798
2026-06-09 03:35:00,62706.0,62772.0,62702.0,62740.0,20.48625
2026-06-09 03:40:00,62740.0,62832.0,62734.0,62825.06,20.96307
2026-06-09 03:45:00,62825.05,62845.29,62772.0,62845.28,157.17348
2026-06-09 03:50:00,62845.28,62845.29,62756.0,62756.0,16.50975
2026-06-09 03:55:00,62756.0,62890.0,62750.0,62875.17,87.59705
2026-06-09 04:00:00,62875.18,62876.86,62770.0,62770.0,24.39742
2026-06-09 04:05:00,62770.0,62915.0,62748.0,62915.0,90.67716
2026-06-09 04:10:00,62915.0,62974.72,62899.93,62899.93,140.73272
2026-06-09 04:15:00,62899.93,62906.0,62860.94,62860.95,104.45226
2026-06-09 04:20:00,62860.95,62911.26,62841.26,62846.59,39.39076
2026-06-09 04:25:00,62846.59,62865.88,62788.02,62793.65,34.73964
2026-06-09 04:30:00,62793.64,63189.99,62763.11,63189.99,190.21384
2026-06-09 04:35:00,63189.99,63386.0,63172.6,63327.32,175.37923
2026-06-09 04:40:00,63327.31,63396.0,63198.58,63244.01,108.85202
2026-06-09 04:45:00,63244.0,63420.0,63220.09,63419.99,81.63906
2026-06-09 04:50:00,63420.0,63424.0,63252.79,63298.8,78.40495
2026-06-09 04:55:00,63298.8,63334.0,63242.35,63242.36,46.4447
2026-06-09 05:00:00,63242.36,63310.0,63194.0,63282.01,64.93838
2026-06-09 05:05:00,63282.0,63294.03,63120.25,63132.96,44.53617
2026-06-09 05:10:00,63132.95,63270.0,63120.24,63252.02,31.66497
2026-06-09 05:15:00,63252.01,63360.0,63252.01,63324.65,27.91176
2026-06-09 05:20:00,63324.64,63343.56,63300.0,63336.0,41.01609
2026-06-09 05:25:00,63336.0,63352.0,63304.01,63315.84,19.00308
2026-06-09 05:30:00,63315.85,63526.01,63308.0,63514.0,66.41751
2026-06-09 05:35:00,63514.0,63525.01,63408.0,63435.89,90.04715
2026-06-09 05:40:00,63435.89,63450.17,63362.58,63367.59,118.74602
2026-06-09 05:45:00,63367.59,63441.52,63362.5,63419.46,148.98702
2026-06-09 05:50:00,63419.46,63453.72,63345.74,63353.99,151.08324
2026-06-09 05:55:00,63353.99,63355.99,63302.31,63338.68,142.53454
2026-06-09 06:00:00,63338.69,63384.57,63276.0,63354.78,177.10942
2026-06-09 06:05:00,63354.78,63418.0,63332.01,63334.5,146.09559
2026-06-09 06:10:00,63334.5,63412.0,63314.73,63368.98,41.28607
2026-06-09 06:15:00,63368.99,63429.43,63340.39,63420.82,25.12004
2026-06-09 06:20:00,63420.82,63506.0,63409.85,63409.85,91.13968
2026-06-09 06:25:00,63409.85,63458.66,63408.91,63429.7,147.31851
2026-06-09 06:30:00,63429.69,63460.23,63367.81,63367.81,45.0962
2026-06-09 06:35:00,63367.82,63410.0,63367.82,63410.0,16.62461
2026-06-09 06:40:00,63410.0,63426.0,63323.68,63355.58,36.93525
2026-06-09 06:45:00,63355.58,63410.0,63318.64,63318.64,107.68461
2026-06-09 06:50:00,63318.65,63318.65,63230.0,63260.0,113.87913
2026-06-09 06:55:00,63260.0,63307.99,63259.99,63300.0,27.67218
2026-06-09 07:00:00,63300.0,63406.0,63300.0,63369.61,56.5009
2026-06-09 07:05:00,63369.61,63443.6,63325.0,63438.28,53.72081
2026-06-09 07:10:00,63438.27,63439.86,63298.42,63298.43,18.31491
2026-06-09 07:15:00,63298.42,63362.72,63265.94,63345.15,20.91689
2026-06-09 07:20:00,63345.15,63346.0,63300.0,63300.01,18.279
2026-06-09 07:25:00,63300.01,63303.06,63012.0,63030.82,204.97895
2026-06-09 07:30:00,63030.82,63179.98,63030.82,63156.65,102.57587
2026-06-09 07:35:00,63156.65,63178.68,63090.0,63172.23,46.78782
2026-06-09 07:40:00,63172.24,63207.12,63172.23,63191.03,39.8594
2026-06-09 07:45:00,63191.03,63216.0,63167.22,63180.61,31.75499
2026-06-09 07:50:00,63180.6,63204.0,63123.73,63195.44,46.81767
2026-06-09 07:55:00,63195.44,63202.58,63182.95,63198.44,29.33021
2026-06-09 08:00:00,63198.44,63208.86,63076.4,63076.4,38.56365
2026-06-09 08:05:00,63076.41,63076.41,62786.46,62881.04,236.88016
2026-06-09 08:10:00,62881.03,62950.5,62769.52,62923.49,117.26195
2026-06-09 08:15:00,62923.49,62967.91,62885.4,62915.99,38.11691
2026-06-09 08:20:00,62915.99,62960.96,62888.0,62930.0,79.64953
2026-06-09 08:25:00,62930.0,62978.0,62869.16,62869.16,89.40121
2026-06-09 08:30:00,62869.15,62939.99,62806.86,62919.46,56.64303
2026-06-09 08:35:00,62919.45,62978.0,62888.64,62966.88,45.56835
2026-06-09 08:40:00,62966.87,63012.0,62930.0,62984.88,22.93546
2026-06-09 08:45:00,62984.88,63003.43,62864.0,62887.29,66.76643
2026-06-09 08:50:00,62887.3,62976.0,62872.0,62941.99,25.90212
2026-06-09 08:55:00,62941.99,62941.99,62834.0,62849.75,26.32651
2026-06-09 09:00:00,62849.75,62892.93,62825.24,62825.24,33.12237
2026-06-09 09:05:00,62825.25,62852.0,62714.14,62763.46,91.57461
2026-06-09 09:10:00,62763.46,62861.9,62748.0,62853.94,37.44966
2026-06-09 09:15:00,62853.95,62944.43,62853.95,62944.42,69.52461
2026-06-09 09:20:00,62944.43,62944.43,62853.73,62853.74,45.59984
2026-06-09 09:25:00,62853.73,62872.89,62819.68,62819.76,68.71634
2026-06-09 09:30:00,62819.76,62819.76,62624.0,62656.25,114.83902
2026-06-09 09:35:00,62656.25,62735.07,62590.0,62616.16,116.8764
2026-06-09 09:40:00,62616.16,62678.0,62605.38,62673.23,49.47108
2026-06-09 09:45:00,62673.23,62695.43,62648.0,62675.96,38.08954
2026-06-09 09:50:00,62675.96,62698.0,62662.0,62672.84,24.83322
2026-06-09 09:55:00,62672.83,62725.28,62664.17,62715.37,19.16171
2026-06-09 10:00:00,62715.37,62780.4,62704.0,62768.0,36.107
2026-06-09 10:05:00,62768.01,62797.36,62596.0,62641.99,127.89653
2026-06-09 10:10:00,62642.0,62776.0,62642.0,62776.0,38.73508
2026-06-09 10:15:00,62775.99,62776.0,62710.31,62739.18,29.1521
2026-06-09 10:20:00,62739.18,62776.0,62699.65,62724.81,33.93566
2026-06-09 10:25:00,62724.81,62776.0,62720.24,62741.38,28.95033
2026-06-09 10:30:00,62741.39,62755.99,62638.0,62651.06,25.97945
2026-06-09 10:35:00,62651.06,62730.71,62651.05,62679.81,21.92146
2026-06-09 10:40:00,62679.81,62723.99,62670.4,62701.25,18.49429
2026-06-09 10:45:00,62701.24,62712.67,62654.02,62696.87,23.63987
2026-06-09 10:50:00,62696.87,62776.86,62665.01,62744.09,55.96695
2026-06-09 10:55:00,62744.09,62835.37,62736.01,62786.01,62.29054
2026-06-09 11:00:00,62786.0,62818.0,62575.04,62606.83,47.98794
2026-06-09 11:05:00,62606.91,62678.0,62588.0,62658.45,20.11823
2026-06-09 11:10:00,62658.44,62658.45,62523.55,62526.76,65.37998
2026-06-09 11:15:00,62526.76,62559.81,62526.76,62537.07,41.88486
2026-06-09 11:20:00,62537.07,62635.88,62498.75,62606.22,52.94563
2026-06-09 11:25:00,62606.23,62640.0,62559.02,62592.0,24.35538
